# Generated by check_style.sh --update-baseline
# Counts of known style-guide findings, per file per rule.
# --ratchet fails only when a count rises above these.
content/en/docs/sending-data/header-arguments.md	sentence-per-line	5
content/en/docs/sending-data/java-keystores.md	heading-blank-before	5
content/en/docs/sending-data/java-keystores.md	heading-no-blank-after	4
content/en/docs/sending-data/java-keystores.md	sentence-per-line	3
content/en/docs/sending-data/java-keystores.md	title-case	1
content/en/docs/sending-data/payloads.md	fence-blank-after	1
content/en/docs/sending-data/payloads.md	fence-blank-before	1
content/en/docs/sending-data/payloads.md	title-case	1
content/en/docs/sending-data/ssl.md	heading-blank-before	3
content/en/docs/sending-data/ssl.md	sentence-per-line	1
content/en/docs/user-guide/api/calling-api.md	title-case	1
content/en/docs/user-guide/api/query-api.md	title-case	3
content/en/docs/user-guide/concepts/streams.md	heading-blank-before	1
content/en/docs/user-guide/content/content-store.md	title-case	4
content/en/docs/user-guide/content/documentation.md	fence-blank-after	4
content/en/docs/user-guide/content/documentation.md	fence-blank-before	4
content/en/docs/user-guide/content/documentation.md	heading-blank-before	1
content/en/docs/user-guide/content/editing-text.md	heading-blank-before	1
content/en/docs/user-guide/content/editing-text.md	title-case	6
content/en/docs/user-guide/content/finding-things.md	fence-blank-after	3
content/en/docs/user-guide/content/finding-things.md	fence-blank-before	2
content/en/docs/user-guide/content/finding-things.md	heading-blank-before	1
content/en/docs/user-guide/content/finding-things.md	title-case	1
content/en/docs/user-guide/content/git-repo.md	title-case	7
content/en/docs/user-guide/content/visualisation-assets/_index.md	sentence-per-line	2
content/en/docs/user-guide/content/visualisation-assets/_index.md	title-case	2
content/en/docs/user-guide/content/visualisation-assets/visualisation-assets-example.md	fence-blank-before	2
content/en/docs/user-guide/content/visualisation-assets/visualisation-assets-example.md	sentence-per-line	1
content/en/docs/user-guide/content/visualisation-assets/visualisation-assets-example.md	title-case	3
content/en/docs/user-guide/data-receipt/content-templates.md	sentence-per-line	1
content/en/docs/user-guide/data-receipt/data-feed-identities.md	title-case	1
content/en/docs/user-guide/data-retention.md	heading-blank-before	4
content/en/docs/user-guide/data-splitter/complex-example.md	heading-blank-before	3
content/en/docs/user-guide/data-splitter/complex-example.md	sentence-per-line	2
content/en/docs/user-guide/data-splitter/element-reference/_index.md	sentence-per-line	1
content/en/docs/user-guide/data-splitter/element-reference/content-providers.md	heading-blank-before	10
content/en/docs/user-guide/data-splitter/element-reference/content-providers.md	sentence-per-line	5
content/en/docs/user-guide/data-splitter/element-reference/content-providers.md	title-case	2
content/en/docs/user-guide/data-splitter/element-reference/expressions.md	heading-blank-before	20
content/en/docs/user-guide/data-splitter/element-reference/expressions.md	title-case	3
content/en/docs/user-guide/data-splitter/element-reference/output.md	heading-blank-before	1
content/en/docs/user-guide/data-splitter/element-reference/output.md	title-case	7
content/en/docs/user-guide/data-splitter/element-reference/variables.md	heading-blank-before	3
content/en/docs/user-guide/data-splitter/element-reference/variables.md	sentence-per-line	3
content/en/docs/user-guide/data-splitter/element-reference/variables.md	title-case	1
content/en/docs/user-guide/data-splitter/match-reference/_index.md	sentence-per-line	2
content/en/docs/user-guide/data-splitter/match-reference/concatenation-of-references.md	sentence-per-line	4
content/en/docs/user-guide/data-splitter/match-reference/expression-match-references.md	heading-blank-before	3
content/en/docs/user-guide/data-splitter/match-reference/expression-match-references.md	sentence-per-line	3
content/en/docs/user-guide/data-splitter/match-reference/expression-match-references.md	title-case	1
content/en/docs/user-guide/data-splitter/match-reference/use-of-fixed-strings.md	sentence-per-line	1
content/en/docs/user-guide/data-splitter/match-reference/variable-reference.md	heading-blank-before	7
content/en/docs/user-guide/data-splitter/match-reference/variable-reference.md	ordered-list-not-1	2
content/en/docs/user-guide/data-splitter/match-reference/variable-reference.md	sentence-per-line	13
content/en/docs/user-guide/data-splitter/match-reference/variable-reference.md	title-case	3
content/en/docs/user-guide/data-splitter/multi-line-example.md	heading-blank-before	3
content/en/docs/user-guide/data-splitter/multi-line-example.md	sentence-per-line	1
content/en/docs/user-guide/data-splitter/simple-csv-example-with-heading.md	heading-blank-before	3
content/en/docs/user-guide/data-splitter/simple-csv-example-with-heading.md	sentence-per-line	1
content/en/docs/user-guide/data-splitter/simple-csv-example.md	sentence-per-line	2
content/en/docs/user-guide/indexing/elasticsearch/getting-started.md	title-case	9
content/en/docs/user-guide/indexing/elasticsearch/indexing.md	fence-blank-before	2
content/en/docs/user-guide/indexing/elasticsearch/indexing.md	heading-blank-before	1
content/en/docs/user-guide/indexing/elasticsearch/indexing.md	sentence-per-line	1
content/en/docs/user-guide/indexing/elasticsearch/indexing.md	title-case	20
content/en/docs/user-guide/indexing/elasticsearch/introduction.md	title-case	1
content/en/docs/user-guide/indexing/elasticsearch/kibana.md	title-case	1
content/en/docs/user-guide/indexing/lucene.md	title-case	6
content/en/docs/user-guide/nodes.md	heading-blank-before	1
content/en/docs/user-guide/nodes.md	heading-no-blank-after	1
content/en/docs/user-guide/nodes.md	sentence-per-line	1
content/en/docs/user-guide/nodes.md	title-case	1
content/en/docs/user-guide/pipelines/context-data.md	title-case	1
content/en/docs/user-guide/pipelines/file-output.md	heading-blank-before	5
content/en/docs/user-guide/pipelines/file-output.md	heading-no-blank-after	4
content/en/docs/user-guide/pipelines/file-output.md	sentence-per-line	1
content/en/docs/user-guide/pipelines/recipies.md	fence-blank-after	1
content/en/docs/user-guide/pipelines/recipies.md	fence-blank-before	1
content/en/docs/user-guide/pipelines/recipies.md	heading-blank-before	1
content/en/docs/user-guide/pipelines/recipies.md	title-case	1
content/en/docs/user-guide/pipelines/reference-data.md	sentence-per-line	1
content/en/docs/user-guide/pipelines/reference-data.md	title-case	3
content/en/docs/user-guide/pipelines/xslt/xslt-functions.md	fence-blank-before	3
content/en/docs/user-guide/pipelines/xslt/xslt-functions.md	sentence-per-line	3
content/en/docs/user-guide/pipelines/xslt/xslt-functions.md	title-case	4
content/en/docs/user-guide/properties.md	title-case	1
content/en/docs/user-guide/search/dashboards/direct-urls.md	heading-blank-before	1
content/en/docs/user-guide/search/dashboards/direct-urls.md	title-case	6
content/en/docs/user-guide/search/dashboards/internal-links.md	fence-blank-before	1
content/en/docs/user-guide/search/dashboards/internal-links.md	heading-blank-before	9
content/en/docs/user-guide/search/dashboards/internal-links.md	heading-no-blank-after	3
content/en/docs/user-guide/search/dashboards/queries.md	heading-blank-before	2
content/en/docs/user-guide/search/dashboards/queries.md	sentence-per-line	1
content/en/docs/user-guide/search/data-sources/elastic-data-source.md	title-case	5
content/en/docs/user-guide/search/dictionaries.md	fence-blank-after	1
content/en/docs/user-guide/search/dictionaries.md	fence-blank-before	2
content/en/docs/user-guide/search/dictionaries.md	heading-no-blank-after	1
content/en/docs/user-guide/search/queries/stroom-query-language.md	fence-blank-before	7
content/en/docs/user-guide/search/queries/stroom-query-language.md	heading-blank-before	5
content/en/docs/user-guide/search/queries/stroom-query-language.md	title-case	3
content/en/docs/user-guide/security/deployment.md	heading-blank-before	1
content/en/docs/user-guide/security/deployment.md	sentence-per-line	21
content/en/docs/user-guide/security/deployment.md	title-case	2
content/en/docs/user-guide/security/doc-permissions.md	heading-blank-before	1
content/en/docs/user-guide/security/doc-permissions.md	sentence-per-line	1
